mbid,name,main_genre
a09b5a31-1356-425a-8f23-213d59b0b440,Ralphi Rosario,house
193b99f4-a491-4a54-b397-2ce414f0f850,Randy,latin
da7bb7d8-557d-4635-9ca1-e6e985525bd5,Randy Newman,singer-songwriter
144d0e77-8ce7-4311-967d-14f9a6eaeff7,Ransom,chipmunk soul
a2eb319d-a45e-43c3-bb14-d0ffb577222c,Raphael Saadiq,r&b
dcd66ec4-415e-49d2-8264-067e2adb86c3,Rapper Big Pooh,hip hop
44223a23-a89a-4815-9eab-e36ce9d0ebae,Rappin’ 4‐Tay,hip hop
d6302903-1f62-420a-8d8b-c54941ac754e,Rapsody,hip hop
ccceb435-efd5-426a-bcdc-024262712525,Ras Kass,hip hop
4e4d359b-db78-4b8e-98b7-d657bb7efeae,Raulín Rodríguez,bachata
197b70c7-8910-4030-ad03-632d82aa40e3,Rauw Alejandro,latin
c4c81815-2763-4492-9c7b-2546c62d3bfe,Raven Felix,
94c64122-dbd4-4927-b2fa-f204b0b4b0c2,Ravyn Lenae,alternative r&b
d66c1a02-e53a-49e3-b190-962dd09f4517,Raw Dizzy,
2ce02909-598b-44ef-a456-151ba0a3bd70,Ray Charles,jazz
9e8fbf65-e9f9-43c4-a72c-655c379ab42b,Ray Cooper,rock
9a07de5c-37e5-4907-ac77-ba9674a9bd6a,Ray J,contemporary r&b
8be564c3-dfba-440b-af8c-4ffbceeef45e,RAYE,pop
478e1c5e-cf31-4fc8-a65f-14c7fe86754c,RBX,hip hop
a45efc83-7752-4d35-a49e-08e4d60a8dd1,RDB,
f2e9db7b-4744-4e49-ac18-bb78c9304722,Real Boston Richey,
63bbae5f-9b03-495b-aade-e3073499fb61,Red Café,hip hop
4cfaffae-44df-42bc-9b3f-118aa097670c,Redd,akon
1f1f6737-b930-46fc-8d25-110bb99f7490,Redman,hip hop
b6618039-d241-4ed1-8b86-d759bfd7f4e8,Reel Wolf,
e99e2d8a-4516-4b22-ab93-65ded3b58297,Rell,soul
720c46ba-a0e4-4b58-aee2-3bd70c70901f,Rema,afrobeat
1e882508-f664-4abb-919a-8e266f2fad63,Remy Ma,hip hop
e79f452c-d174-4c36-919e-a80f71aa4cf6,Revol,latin
883cbf1f-dcaa-4d17-b9ed-394e1fdabc87,Rex Orange County,alternative pop
62adc69c-f009-4dac-8c57-3c56616bfc8c,Rey Pirín,reggaeton
8c662aca-4a3e-4e45-bd26-481b4793ecd4,Reyo,reggaeton
1f8e7e6f-fb43-4121-83c6-f4c9992b7036,Rhymefest,hip hop
15b4956b-1d83-42ca-b71c-e04d8fb0c93c,Rhythms del Mundo,latin
222583fd-ad4b-4fcf-8cbe-a3c6152f34d3,Ricco Barrino,soul
49d67664-6962-4f69-adc4-f52208c78dd2,Rich Brian,pop rap
02339890-0761-44b8-88f6-90977faf9ee5,Rich Gang,
d9547d08-4c2e-47fc-9451-b8e3f889716e,Rich Homie Quan,hip hop
f8fdcd6c-0f26-4ebd-a6bf-a0d2a8a11438,Rich Kidz,
6d063567-dbf9-4b2a-bd11-1a4450cd93ca,Rich the Kid,hip hop
2d1d8985-47bc-4244-8cc3-577584e411f6,Richard Ashcroft,alternative rock
c511abaa-e604-494f-b74a-224ae349b1d1,Richard Orlinski,
5a762b5f-3763-4412-86b1-123185cdb573,Richie Rich,hip hop
3ae4a23a-80a2-408f-9079-d6571c2525ae,Richie Sambora,hard rock
cba9cec2-be8d-41bd-91b4-a1cd7de39b0c,Rick James,funk
f229ca93-b7ce-42b5-aa39-f8ae2dbce673,Rick Rock,hip hop
e42fe0f0-8573-4d9b-bfca-761d9160b7df,Ricky Blaze,
565573ff-2be9-48f1-b788-a3bba7f3425c,Ricky Hil,
d2de83d7-1a71-47bb-b7db-52c43d9dbd42,Rico Bernasconi,
f7d8f1ce-6a72-422a-b746-22137b3a05d0,Rico Nasty,alternative hip hop
f0bf3f58-bfc9-404b-ac54-49e04544a757,RiFF RAFF,hip hop
11ae53ff-8cee-4938-ae83-1c27647e564d,Rileyy Lanez,
300c4c73-33ac-4255-9d57-4e32627f5e13,Ringo Starr,rock
a97922fb-b081-4791-a498-893872c79a1e,Rio Santana,
0976dbd8-e7fe-4161-9a49-58c57f7a7787,Riot Games Music Team,game company
c9dd033c-0270-463c-b3ec-f4b7712486fe,Rita Ora,electropop
70839db9-59d8-4ae1-a900-6187e7f731d6,Rjae,
6a4999bf-eb34-49dd-a41a-672e4e4d1efc,RJMrLA,
262d255a-6374-41c5-9ce8-2a4586dd3051,RKM & Ken‐Y,reggaeton
39673f40-8aac-4ca9-b44c-c1a0a0a04cc4,RL,
4c3e5e6d-fa37-41bf-ad63-462929fd3c11,Rob Grant,
b43ff7ca-3726-442b-ad36-121476df89ec,Rob Patterson,rock
cfbbf815-a45c-41e7-8676-53f998781ca4,Rob.B,pop
70ee11b6-edf4-4cb1-80bc-7bba3b719b14,Rob49,
decaf88d-365d-4441-bfef-f3fc8a7eac21,Robb Bank$,trap
db4624cf-0e44-481e-a9dc-2142b833ec2f,Robbie Williams,pop
7112c4bc-5b15-4180-bfd5-2ca76745e87c,Robert Cray,blues
bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc,Robert Plant,rock
7d1a1624-784b-4f89-8ff9-b9b493cd059d,Robert Smith,indie rock
37a0943e-9638-48fe-9a56-7192d7efbbed,Robin S,vocal house
ddfd9b2f-186e-4b2c-ad09-01aa5380c225,Robin Thicke,soul
5a8e07d5-d932-4484-a7f7-e700793a9c94,Robyn,dance-pop
ee6e3364-cca8-4e7d-8ca0-f46fdf013f0b,Rock Mafia,
547baf5f-dfdb-4cfd-bbfb-7d7eed7ea13c,Rockie Fresh,hip hop
0dc215ac-3186-474a-aab5-443f7168fcc8,Rocko,hip hop
a35237a0-4f47-40a6-b6f3-1e786db23402,Rod Stewart,rock
cb3d3e49-bf08-4cdb-bfa8-4dc7c458cea1,Rod Wave,trap
5721c227-4caf-48b1-bbfc-1a4ed3276963,Roddy Ricch,hip hop
3896a59d-3058-4797-94b7-864bc58ccd98,Roger Daltrey,rock
1ee7489a-af64-4ca2-9041-c1d8588b3a97,Roger Troutman,
55e51d2c-4d7d-47cc-bcdd-a013eaf76d9d,Rojay MLP,
cfa75366-4aaa-44bd-8a9f-3c36d55f8fb4,Rome Fortune,cloud rap
4395052a-9b7f-447b-ae9f-6753cc0501d9,Ron Browz,hip hop
ed7203a5-a5d2-451d-a0ba-f13433166076,Ron Funches,
ad8585b3-655e-4e6f-82a8-e10f89ec65f3,Ronald Isley,soul
bb712add-f762-4f33-95cf-06a4c4be5ee1,Roniece Levias,
93c1cee4-2604-4cd2-8d72-8bc59aa9f6c2,Ronny J,
fecb6ac4-f278-49cc-b2e9-a9e68f833863,Roscoe,hip hop
2d79c678-e9e6-4456-a941-8ca436747a43,Roscoe Dash,crunk
babf9042-3d40-4926-8bd8-6a2b42b0e911,Roses Gabor,contemporary r&b
f5c40f32-24ef-4c47-81bf-76e606b18714,Roshon Fegan,
7f233cda-eacb-4235-b681-5f7be343a1a2,ROSÉ,k-pop
b4fcb8bb-b43c-4c95-9ce5-174aee872c37,Rotimi,contemporary r&b
e5b3e53a-abb2-4c89-9179-79de778569c2,Rowan Blanchard,
fea25819-3080-4c90-8919-1c683fa30289,Roxxio,
299597ae-3a20-4bf1-973e-03704af69f6b,Royal Philharmonic Orchestra,classical
a818c24f-d7c0-4420-afe9-09971652b87e,Royce da 5′9″,hip hop
b5d9d6e4-7105-44dc-98bc-b751c3b0f5f4,ROZES,
2482e2d6-095a-4c45-8060-14999857fb4f,Rubio y Joel,latin
b09ced80-aa65-43c1-9aa7-58b1e982eada,Rudimental,drum and bass
5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0,Run‐D.M.C.,east coast hip hop
15257a48-d9f6-4fd1-b30e-323576b15aca,RuPaul,dance
28050b85-76f1-49a6-9879-4074bf186f49,Rvssian,dancehall
81277a03-d1e0-49cd-971b-8582a5653d4e,Ryan Beatty,pop
2f87ff5c-dd38-4e2f-8a63-ace112b44002,Ryan Castro,latin
0bc6d6e7-0858-4b73-a079-7aa681095f98,Ryan Tedder,
1c4b484c-746c-48b8-88b2-40f09e15159d,Rylo Rodriguez,
29c28ac3-27c5-4822-8eb6-0af89a3a7240,RZA,hip hop
f223722b-cbf1-4829-b764-ff5d93c2b5e0,S.P. Leary,
944ac30d-4bb0-4321-9267-4c484385281b,Sabrina Claudio,contemporary r&b
6d9e19a1-8b98-46c2-a933-cf967927ed9f,Saeyers,
c211af3d-65e0-46a7-ac49-6c84837a0d16,Sage the Gemini,hip hop
eccf0d8a-8e38-4ba8-a13d-dc15337dafbc,Sam Fischer,pop
23dce87d-967e-42b8-8e2f-a469d7f2a6f2,Sam Sarpong,
fb029b2e-1891-49e9-a679-e4c4c11e08ad,Samantha Nelson,
130c2184-14f2-4180-a216-04b5a333be57,Sampha,alternative r&b
deebc49a-6e06-418e-860f-8c7f770a8bac,San Francisco Symphony,classical
023e05af-dc11-4c20-89dc-a5b23f18dc6c,San Quinn,hip hop
97b20fe3-0924-4a5f-9955-d0b5c5f9587f,Santigold,electronic
cc885b09-e2c2-40f2-9730-289708c78c9d,Sasha Belair,
5e021328-1502-48b3-aec4-bf6eb5f20eaa,Sauce Walka,hip hop
72d424d0-c349-4164-ae3e-8e5274f97b98,Saweetie,hip hop
25d06254-be29-4f5a-94d7-8b22f93d0c4f,Scar,
7d0b6027-8132-4417-8c4c-ef0bbf9161c0,Scarface,hip hop
bce6d667-cde8-485e-b078-c0a05adea36d,ScHoolboy Q,gangsta rap
b7f6562f-1d6f-48b5-9668-414ea5a500d1,Scooter Smiff,
9e09f321-8919-4bb0-8426-b73908ebb720,Scott Hoying,pop
aecfcd1f-bc36-411e-af3d-221ca4f04758,Seahawks,
441cc2e9-f07c-4c31-a6dc-749d993012cc,Sean Garrett,hip hop rnb and dance hall
f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,Sean Kingston,pop
722c6718-0c61-4db2-a8bc-993a8c5d2baf,Sean Ono Lennon,rock
c3da3346-2643-48a7-93cd-011f6834b3d7,Sean Paul,dancehall
f69e91ff-878f-4429-86b1-b7bd1968fae5,Sean Thomas Caskey,
709f5e96-51cd-49b4-a8e4-0ca0bf808de3,Sech,reggaeton
6fdf1d65-7f5a-4a1c-a40b-3fbb7e318283,Section Boyz,
0159b448-ee6e-4417-b066-635c73fd835c,Seff tha Gaffla,
fefeb63b-9430-4fe8-a332-0c400351af50,Selah Sue,soul
89128a3a-6257-477b-af97-7fffd99c070b,Seth Narley,
c97f0ff8-74b9-41b2-be2e-2b5a334587df,Sevin,contemporary christian
ec3e1298-23c5-4c39-bb2b-ae6a588afdeb,Sevyn Streeter,contemporary r&b
0953d634-b964-4f2a-b862-8de475aeaf47,Sexyy Red,hip hop
c0336f2a-610f-4b38-bc13-eb07393425a7,Shabba Ranks,dancehall
3c5eed42-c846-4c57-82d0-47b9ba9ccd14,Shade Sheist,g-funk
f9777ea6-02fd-4ba1-8266-cd619f3937fd,SHAED,indie pop
fc63d806-ca89-4ea3-a404-ee6de695743f,Shaggy,dancehall
73eb83c7-ae3e-4395-b1c1-35099dbad019,Shaka Black,latin
e0195400-ad63-4a21-8d56-9a96647cb24e,Shakin’ Stevens,rock
bf24ca37-25f4-4e34-9aec-460b94364cfc,Shakira,pop
0b36b1f2-5b27-4186-b685-357aeb143412,Shalonda,
29bec046-e58b-4b9e-9853-c0bdeb84a5c7,Shane MacGowan,punk
bfbaa468-c0d4-4a3c-bb2a-cf71e88ff2c7,Shanell,
faabb55d-3c9e-4c23-8779-732ac2ee2c0d,Shania Twain,country
074d8126-20b8-47cd-b874-9d8457df7684,Shaquille O’Neal,hip hop
67fb1583-fe24-4c08-9293-241789cbdbd7,Sharon Leal,
cb72e132-66c1-44c2-986f-eed70d97d29a,Shaun Ryder,
b7d92248-97e3-4450-8057-6fe06738f735,Shawn Mendes,pop
4b2c4580-7e17-4277-8b20-5246f5f37b61,Shawty Lo,hip hop
07ab04d4-bdbc-4c93-bfb2-457693a4ff94,Sheck Wes,trap
339ed05f-5f9f-4222-8e95-5bf5ec3af22a,Sheek Louch,hip hop
e6e4b25d-37d7-4fc1-9022-2b83a298fad8,Sheila E.,funk
c99aa692-67a6-468f-9d97-b6e36c401f6b,Shenseea,dancehall
10ef4092-4700-423a-ad3e-8e42e78fa820,Sherie René Scott,
ddb40ce1-43d5-41e3-9c94-9dace457cc4b,Shiloh,
8eedee1a-2e52-4dc4-911f-3d2bd37d09aa,Shock‐G,hip hop
10d8e90d-2c32-4d45-b966-986f5d0f9fa5,Shoffy,
f5813721-83ad-41c6-8745-da4290273d46,Shon Lawon,
dbf7ed93-caae-4961-b7ff-97faed5a45b3,Short Dawg,
bd7aa053-8088-4cdb-bff2-f905acab28e1,Shotty Horroh,hip hop
6adf9466-e93c-4ccb-8f40-6e83ec433b67,Shun Ward,
21354007-a91f-4460-934d-12d389de3a2a,Shy Glizzy,
fb09bb85-5a97-4092-b056-a9e50773974a,Shyheim,hip hop
b85791db-53bf-4847-ae63-75f279afd36e,Shyne,hip hop
2f548675-008d-4332-876c-108b0c7ab9c5,Sia,pop
9afee8b9-0cb8-4e85-9d20-329dbf7d8cc5,SIDEPIECE,
69407e6e-8cc1-4d48-91f8-7e07b94032a0,Siedah Garrett,
6ba17b17-f85a-45d1-a662-c5d6c9803f23,Siete7x,
14266c71-6680-43b4-8913-e15bf05bd788,Sigala,dance-pop
1f9362b8-082b-402b-8c12-a13528201478,Sigi di Collini,
151cf172-bc15-4f77-b80e-d56fc0f6cfb9,Silk City,songs
31809878-c50f-4931-8acb-15d1dc1140cf,Silk E,
417f125f-591e-47f6-97d5-fadb81dec7d1,Silkk the Shocker,hip hop
17a8864d-5a54-4e15-b5ea-cba33e296809,Silla,hip hop
644569a3-6cfd-4f5c-9fe5-80bc4d78f816,Silvestre Dangond,latin
a78bb8aa-8004-45d1-a37d-6421ea085bd1,Sinfonia ViVA,classical
776dbbce-25aa-411e-b344-ac9067d39f17,SiR,alternative r&b
2630df0b-56ab-445c-a25f-dbaae15458f3,Sir Andrew Davis,classical
9483f10d-06c1-425f-bfa0-2ba0911e5853,Sir Thomas Allen,classical
4b0303f6-933f-41c3-a90d-9312fcafbf4b,sirenXX,
e4a68340-a3a9-413f-ad26-70f2b25f5206,Six-2,hip hop
5b146793-233d-40b4-b601-ec298eed508c,Siya,
c8327cc0-54f3-424f-a68d-000ee7289a41,Sizzla,dancehall
43810b53-144a-4f6a-925e-66987a10b098,skaiwater,dance
64a3ebf2-4b40-418e-81ef-8825928bd887,SKAM2?,hip hop
94cf511f-296d-47b9-badd-954647e7d3fc,Skeme,
610c3ea7-52a8-4c9c-80d3-d569ee829847,Skeng,
38474d18-9204-4f60-a137-1fcc6750b869,Skepta,grime
faf916e0-ffc5-4345-a10b-b79ed8c9b8f6,Ski Mask the Slump God,hip hop
2f639ba8-11ee-4128-9915-2303afd30078,Skillibeng,drill
0f2b33e5-3969-4af0-a417-e111a373c624,Skip Marley,
342127c5-7b57-418d-8327-20bd619a7f36,Skippa da Flippa,
7e629bfe-7ca2-4a5f-b486-1eaec9a15f6a,Skool Boy,
49d548aa-5417-4a4d-8d1d-58dad2103bd2,Skooly,
bd01c9d7-89dd-4cb4-9baa-a43bfa292bed,Skylar Grey,pop
5e7a7026-dfc5-4aba-8496-95140716f3db,Slash,heavy metal
cdf4546b-e9f0-488a-adac-11b6c1ba2d99,Slaughterhouse,hip hop
f8060e2e-3dd9-431a-b7ae-31b1e656c7ee,Slay Squad,
e220955e-2810-4bbb-811b-6d30f62b6392,Sleepy Brown,hip hop
13108baf-5129-47b5-a174-5f720012155a,Sleepy Hallow,drill
20b06d89-98a8-4f2a-acd7-e6bb73f74f63,Slice 9,
486af4f0-a79b-468f-be73-527cd4caf6ea,Slick Rick,hip hop
6630fead-3a33-42dd-b582-7ea298030a3d,Slim Dunkin,
57304f10-fc18-4d56-a4c9-8ae4378b4ec2,Slim the Mobster,hip hop
e0f5273c-637e-4e10-8304-81f2f9a31523,Slim Thug,hip hop
333e76b4-9606-4fd3-bcb3-8e7660bb4d96,slowthai,hip hop
e7241718-2614-4594-a672-1cedd6d51b7b,Slug Christ,cloud rap
848d0b95-ac2e-4c18-a025-7fb815281ad8,Slushii,dubstep
9763f183-da67-4760-9c77-4c5fd1503feb,Sly Jordan,
f4c9edc0-f85c-407f-bd81-4f95a353c58b,Sly Pyper,
6177f8df-469c-4e9d-a09f-524b29c4d849,Smif‐n‐Wessun,hip hop
96800e05-9924-4321-859a-76e0d4750f2f,Smino,hip hop
d3a0645e-01c7-4ffc-95a0-8e6513486475,Smitty,gangsta rap
547dcb59-ea49-40e8-89cb-6722741e65f9,Smoke DZA,east coast hip hop
334c33bb-18d3-4c34-a9e9-00f7000c59b3,Smooky MarGielaa,
9c430c97-0a04-4d2c-8ae5-78f781879940,Smooth,hip hop rnb and dance hall
7bb5fb65-f82c-44e2-80e2-e0e49cd6ffd5,Snakehips,
cd23732d-ffd2-444e-8884-53475d7ac7d9,Snap!,eurodance
636e0fb6-f2ad-45fc-b385-4d994665e7e3,Snoh Aalegra,alternative r&b
70cb4669-ad7a-4d5c-b99e-7582df393cc7,Snow,dancehall
33243fef-ce1a-4ba7-a81e-ec72e4c5029a,Snow Strippers,electronic
dbd21564-de36-4c13-8b59-a2aa094cc582,Snow tha Product,hip hop
4072e225-336f-49f9-bac1-c94be913cb65,SOB X RBE,hip hop
e33c7d5a-7ad8-4ac8-a685-12e1a4e1d9c1,SOFT PLAY,punk rock
410e7fd3-b865-4fa0-bb18-1b7fd53382ca,Solange,alternative r&b
fd4c0311-a307-4714-b008-8fa8ee135781,Soledad,
2fd6d12f-d5bd-45c9-9099-148db04ad55f,Solo Lucci,
b787b4f2-ad08-43ba-845b-c3393a8079eb,Sonny Digital,southern hip hop
18511320-ff94-495e-8a48-96be8641caf8,Sonny Sandoval,
86d45470-02a0-46d5-b1f5-31119de0b0b0,Soopafly,hip hop
ee01cdb5-77de-40d2-9cdd-d15e669e340f,Sore Losers,
5520179c-352e-4477-afeb-1273754d92b2,Sosamann,
29eead4d-3793-4625-8727-c03edbb38b8b,Soulja Boy,dirty south
e31052ad-277f-4a67-bc8c-239579592e13,Soulja Slim,hip hop
d642aa48-79ef-4837-b8df-72ae8a4ecf52,Southside,hip hop
92f29d03-1d89-42a6-9ea7-ed17bc5d6dc1,Space Cowboy,
5c2ece0c-880b-42bb-b696-df3e417c811c,Space Laces,dubstep
6c0143f4-f950-4608-8572-6ebefc2a37c9,SpaceGhostPurrp,cloud rap
8df68f6c-40c0-4c9a-9343-ed949cb5ffcd,Spacemonkeyz,dub
f21b4daf-f836-4d80-a854-97bd0add6fb0,Spice 1,hip hop
bf0caafc-2b20-4e07-ab85-87e14ff430ce,Spice Girls,dance-pop
a964f2f7-0f00-4493-bb03-93c53afc5a69,Spider Loc,gangsta rap
43ad227f-40f6-48df-8ef5-83e54080fbd3,Spiff TV,
48127a8d-e677-4196-900b-df0d1e3a9ab5,Spike Lee,
b192aad2-e241-4e6e-96e5-6e8061057244,Spooky Guy,
d0a0b3a2-ea58-4a7a-b18c-849d589bfac7,Spın̈al Tap,comedy
df4f21f5-04bf-4785-b34a-ea4963c87da8,St. Laz,east coast hip hop
5334edc0-5faf-4ca5-b1df-000de3e1f752,St. Vincent,art pop
5c35448f-423b-4b71-be35-ee4d4fedd1ef,Stafford Brothers,electro
daf473e2-1940-4d53-84c8-1c2d1c4249b0,STALONE,
a3a18c7c-9211-4822-a41f-925d0b616f8e,StarBoi3,
16657c3a-2b00-4416-a719-0d03e35b1918,Stat Quo,hip hop
a3c5e7b0-fde0-4b65-a89c-bab42c366c43,Static Major,
1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,Status Quo,rock
c5a73e97-82ff-4b97-a9f7-49b1f799cb87,Stefflon Don,hip hop
a80fbfe7-52d0-4059-be70-9836d8747e3b,Stephen Oaks,
b16aa5fe-e00b-41af-bb81-c254aab6059c,Stephen Richards,
57df78f7-085d-4322-9589-fd41c1e1e869,Stephen Schwartz,musical
19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0,Steps,pop
a39acc4a-985e-4173-a9ed-f325f2d3bc1c,Steve Aoki,electronic
2a3cb256-2cd5-4ee4-a150-f793ff6e6bec,Steve G. Lover III,
b29020d6-5dbf-4c99-b16f-c009f8a712ff,Steve Lacy,alternative r&b
4dc5397b-d31a-4fe8-9905-e2cec352e3d2,Steven McKellar,
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,Stevie Wonder,soul
dd10cfe1-ced1-49f1-92cf-ac33265dc274,Sticky Fingaz,hip hop
7944ed53-2a58-4035-9b93-140a71e41c34,Sting,pop
6cc9ac33-1573-4c3c-bf2a-294f07eb54a8,Stokley,
e2205e51-9450-4c4e-9486-eb13e9bf0ad9,Storm,hip hop
d331bf52-2eed-42dc-9beb-42278bfeb49e,Stormey,hip hop
67fd5116-7a49-4abf-a34f-b08774128a7a,Stormzy,hip hop
142b343d-bf5a-428c-a64f-6d1a7566bbe9,Stray Kids,k-pop
f1ff9961-d153-4ca4-93c8-4a2802c90432,Stressmatic,
711f9fa0-4d97-4a04-be23-1c57dc6eb531,Stretch,hip hop
b5ef6218-5756-48fe-9d18-feb5ed00cf40,Strick,hip hop
1dd15952-439d-4606-ad8d-a9580929ca55,STRYV,
8c66eb46-147a-4604-be3e-c0e503e1e33b,Stuey Rock,
6c81c5d0-5159-4be8-b774-aa8397ed5a93,Styles P,hip hop
ae41ccb4-48cb-463a-841e-d9eb0a265d94,Stylo G,
d230bcfb-c1b2-4f00-805b-b79e4d6a866e,Sue Cho,
b629da42-c668-49d2-be67-498605ee2a13,SUGA,hip hop
dba60855-62c2-4801-81cb-5450ac0ddbae,Suga Free,west coast hip hop
f87b740a-c22b-4fae-9987-1f3e16f840c4,Sugarland,country
32cdb607-5812-4a84-963d-4f5239032be6,Sully the Chief God,
9167f739-da47-4495-9d63-9c13b40114ac,Summer Walker,r&b
7442fbfa-00ad-4e3b-8f45-9d2c62786eed,Surfaces,pop
b8fe4acb-c28e-44be-aff9-ebf572f85d47,SVDDEN DEATH,dubstep
a17ce9c3-8f6f-4dcc-a1b7-2a04ab9e31f0,Swae Lee,pop rap
3ceb1f73-29ad-4725-86e5-f4241c6f168a,Sway & King Tech,hip hop
2ebbf6bc-77f7-4759-8784-63bd77c2712c,Sway Dasafo,hip hop
99075985-0d80-4692-a15e-b16f78831792,Swedish House Mafia,house
f64b9374-d80c-4ff6-9bbe-026737defe6f,Swifty McVay,hip hop
698ff525-ff51-4206-8f08-60a7458aab24,Swizz Beatz,hip hop
3d3f17cd-a5cc-48bd-9b2a-f8d5f1990aed,Sy Ari da Kid,
7d3d6c65-e053-4657-8705-0ca61bc012ad,Syd,alternative r&b
1a514796-a056-4b62-b54e-363f6fa39ce5,Synyster Gates,
6bf591c4-b050-478e-9d9f-167394d66c90,Sérgio Mendes,bossa nova
c3401e41-c60a-4dab-8aa1-546a5a09f603,T-Money,
8fcbb126-852a-41bd-bb09-44fc8ab8ef7a,T-Streets,
c842d29f-a297-48cd-bb71-4f77fd672b16,T. Rex,glam rock
635e4c3e-9e67-405d-95d9-692240c55ab1,T@,
f25f9434-6977-48ad-848e-22234d00d1c3,Taco Bennett,hardcore hip hop
8822e152-2394-4803-b294-3f4936a8e42d,Taina,
7e92584c-ca97-48bf-8a12-0327db0f6ac8,Tainy,reggaeton
ba7d2626-38ce-4859-8495-bdb5732715c4,Taio Cruz,contemporary r&b
d88f324e-e00b-4a61-975c-9ae80e897e3b,Taj VII$N,
24d2505b-388c-46cc-8a64-48223ea6d78d,Take That,pop
70f5bb6e-9b87-4500-9c9f-2e1d373d07da,Takeoff,hip hop
7984756b-6564-4536-9faf-84022466a493,Tale & Dutch,
ddfff60e-cdde-46cc-a5ee-aac6d4ffa121,Tali Goya,latin
bb3cbea2-5ad4-4917-bc84-8a1975d40315,Talib Kweli,hip hop
ffb5f70c-cd10-48a5-92d0-cea440e6fd40,Tamar Braxton,soul
63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,psychedelic rock
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8,Tammy Wynette,country
d8002af8-7959-4cd5-95a0-eeadb2a638c7,Tanglewood Festival Chorus,
672728fc-5582-43e2-92c7-9edb01e84801,Tank,contemporary r&b
fc8ee5d5-f03a-4e7e-97c5-624ee35c9894,Tanvi Shah,
759dd4ad-5b0a-4ce6-906d-0ff539b9d8cf,Tapemasters Inc.,
45fc2337-3c0b-4880-b25e-21d40124e2ea,Tara Strong,
3c17c228-b4f2-485a-9d7c-ada98d9662dd,Taron Egerton,
898a8b4f-e837-44ca-9acd-589b36402df2,Tasha Catour,
82091270-4f04-49f2-bb02-1aa9a32aa46f,Tasha Cobbs Leonard,contemporary christian
a0dc6529-ffc6-4c8e-9bfc-97a3e4d1432a,Tate Kobang,
f9133869-f87c-459c-9aa7-2f176cda7e06,Tate McRae,pop
2f6f3184-d7f0-47e8-a756-fb0a14c3927b,Tay B,
22dd0eab-394b-4f05-ada7-c8d3dd336c52,Teairra Marí,
dde3d9b1-0e44-48bc-b0c9-d739b3570000,Tech N9ne,hip hop
35feae82-8b2c-4f8f-ae7a-af5662848947,Teddy Swims,pop
babeb28b-5142-4af9-a3c5-9987315f1fc3,Tee Grizzley,detroit trap
bd075a82-b196-4752-a1bb-3d87be3236a0,TEED,alternative dance
b475b9ae-8131-49ab-91a0-0eacafc09d14,Teeflii,contemporary r&b
98cb2d05-0b47-4bc6-b345-792eecbe8449,Teena Marie,contemporary r&b
f1660eaa-929f-48d4-9926-9aaa61afa52f,Teezo Touchdown,hip hop
6efb297a-d135-4b1b-8c6f-097c9670e647,Tego Calderón,reggaeton
9040f389-5fb3-4ac7-aad0-a500b51fbfb0,Tek,hip hop
ff07f9bf-5fd2-423a-b1a4-33ba40c9ec66,Telly Mac,west coast hip hop
1266823d-bd9d-4e1b-9ec2-601180e057b3,Tempo,latin
5b2a8faa-ffee-4706-a1a8-58f109bc8ca2,Tems,afrobeats
afb3102c-b7e6-4140-b825-7f84ea97f73f,TERIYAKI BOYZ,
47d06156-05af-420e-8835-be50353a5d52,Terrace Martin,hip hop
995d7339-ff57-498e-9c8e-faf955eba696,Terror Squad,hip hop
831a9925-d580-445b-a982-808aa925da31,Terry Hall,british
f6769c45-02ff-4dd8-b027-4351248f25b0,Test,
c7eb03c1-f8cb-4815-afc8-46df3b253129,Teyana Taylor,
6786ab5e-0d99-4aa6-8aad-9b5f42965ddb,Tha Dogg Pound,gangsta rap
54cb2d97-0f2e-49a9-afba-1f43ec76d519,Tha Eastsidaz,hip hop
0a13160a-c076-42bf-86f0-6efecb39f7bd,Tha Joker,hip hop
f7199fbd-7d84-4992-bc42-371f2bb61980,Thai Viet G,
86373877-44c3-4a2e-9948-c4ba2dd1f674,That Kid Chris,
5b6ebfe0-f72b-4902-bba9-74c8af0f1af0,The 1975,indie rock
03f3deb7-0419-4bf9-a1e7-511946385717,The Alchemist,hip hop
3f351696-75a2-4167-86b1-c5cd37770600,The Blessed Madonna,alternative dance
b279330c-1dd9-4e45-8e0b-94da645c3c03,The Bombfactory,
e482007c-83e2-414b-af47-be5a10c229db,The Breakfast Club,
01235b21-1814-4491-bd93-f2835d9ccce0,the Cast of American Idiot,
50d9d3ee-8947-4079-9d73-b01dd3e71d8a,The Cataracs,
0799b33f-a019-4cd7-b047-6fd3e3b55528,The Chopper City Boyz,hip hop
91dad7e7-0bf6-47e8-bd42-ef1fac32c729,The Civil Wars,americana
2cd7735b-7efa-4b41-9d06-a04f97f18976,The Clark Sisters,
13077eef-858a-4aa9-bc75-08e4a7d09579,The Creator,
